date,user,comment
31-12-2020T23:46:58,Akadu,:ctwokinds-nibsbounce:
31-12-2020T23:47:15,Combak,WB FoMo
31-12-2020T23:48:03,InTheLionsDen,:ctwokinds-nibsbounce:
31-12-2020T23:48:14,CrRAR,:ctwokinds-nibsdance:
31-12-2020T23:48:22,TheFriendlyDeathclaw,:cthefriendlydeathclaw-UltraNibs:
31-12-2020T23:48:29,Akadu,:ctwokinds-nibsbounce:
31-12-2020T23:48:35,InTheLionsDen,:ctwokinds-nibsdance:
31-12-2020T23:49:14,CrRAR,"cow: ""oh no my pants!"""
31-12-2020T23:49:18,CrRAR,"""oh wait, I'm a cow"""
31-12-2020T23:49:36,CrRAR,*continues grass munching*
31-12-2020T23:49:57,KeefMcDerpface,lol
31-12-2020T23:50:16,BadFoMo,""".../I'm a COW?!/"""
31-12-2020T23:50:45,CrRAR,m'yerp
31-12-2020T23:51:43,ZahnHolley,I would love to stay and hang out my body is very soar today :( good night
31-12-2020T23:51:44,MoonDance,"Looking pretty good, Sage"
31-12-2020T23:51:51,CrRAR,:v: zahn
31-12-2020T23:51:56,BadFoMo,Good night.
31-12-2020T23:51:59,KeefMcDerpface,night Zahn
31-12-2020T23:52:09,Dadrobit,o/ zahn
31-12-2020T23:52:11,MoonDance,"take care, Zahn!"
31-12-2020T23:52:21,MarvTheHugPharaoh,MOON
31-12-2020T23:52:23,BadFoMo,...I think I might go back to naping soon.
31-12-2020T23:52:36,CrRAR,nappin into the new year
31-12-2020T23:52:43,CrRAR,sounds fair
31-12-2020T23:53:51,CrRAR,:cw0lfmare-Emberboop:
31-12-2020T23:54:03,MoonDance,MARV
31-12-2020T23:54:26,Ordithus,:ctwokinds-nibsbounce: backsies
31-12-2020T23:54:33,BadFoMo,Yo.
31-12-2020T23:54:33,CrRAR,wb
31-12-2020T23:54:48,KeefMcDerpface,wb
31-12-2020T23:54:52,steelabjur,"wb, also howdy folks!"
31-12-2020T23:54:58,KeefMcDerpface,hello steel
31-12-2020T23:55:00,BadFoMo,Hi.
31-12-2020T23:55:06,TheFriendlyDeathclaw,WB
31-12-2020T23:55:07,Dadrobit,o/ steel and moon
31-12-2020T23:55:43,MoonDance,Hey. Dad!
31-12-2020T23:55:55,Ordithus,hi steel
31-12-2020T23:56:01,Ordithus,"o/ dad, moon"
31-12-2020T23:56:22,Dadrobit,o/ Ord!
31-12-2020T23:56:58,CrRAR,piercing glare~
31-12-2020T23:57:08,MoonDance,"If you want eyes to pop more in their highlights, go for a more grey-ish light blue to make highlights pop"
31-12-2020T23:57:29,CrRAR,he looks... as if through you
31-12-2020T23:57:40,CrRAR,:cw0lfmare-VivianPanic::zap:
31-12-2020T23:57:49,Dadrobit,He sees the chicken inside of him
31-12-2020T23:57:54,KeefMcDerpface,hahaha
31-12-2020T23:58:08,CrRAR,"""visualizzeeee"""
31-12-2020T23:58:16,KeefMcDerpface,:eyes:
31-12-2020T23:58:17,CrRAR,hehehe
31-12-2020T23:58:25,CrRAR,:ccrrar-chickcr: n-no
31-12-2020T23:58:28,Dadrobit,"""yes, literally"""
31-12-2020T23:58:36,KeefMcDerpface,:ptv-laugh:
31-12-2020T23:58:38,Dadrobit,Lmao
31-12-2020T23:58:48,MisterWho,"@Dadrobit: At that moment he knew, he chickend up. XD"
31-12-2020T23:58:49,CrRAR,"""I'm cow"""
31-12-2020T23:58:53,CrRAR,:cow:
31-12-2020T23:58:56,steelabjur,"Marty McRoan: ""Nobody calls me chicken!"""
31-12-2020T23:59:04,MarvTheHugPharaoh,"""Chicken noises"""
31-12-2020T23:59:09,CrRAR,wow
31-12-2020T23:59:12,ZapiliDver,lol
31-12-2020T23:59:25,KeefMcDerpface,"Clovis: ""So you have chosen, death."""
31-12-2020T23:59:28,InTheLionsDen,"""I'm cow. Hear me Moo."""
31-12-2020T23:59:29,CrRAR,really committed to the boss-shaming
31-12-2020T23:59:36,CrRAR,respecc
